Date,Area Name,Road Name,Congestion_Level,Average_Speed,Incident_Reports,Road_Capacity_Utilization,Pedestrian_and_Cyclist_Count,Public_Transport_Usage,Traffic_Signal_Compliance,Traffic_Volume,Weather_Condition,Roadwork_Activity
2022-12-07,Silk Board,Road_9,91.5,11.9,1,98.8,202,35.6,63.9,2419,Cloudy,None
2022-04-26,Marathahalli,Road_2,74.8,25.2,1,85.1,184,40.4,74.0,3920,Rain,Major
2024-06-21,Whitefield,Road_16,77.3,12.2,0,91.6,230,64.3,68.2,3676,Cloudy,Minor
2023-03-27,Electronic City,Road_11,73.9,23.8,1,78.9,57,55.6,72.1,2065,Cloudy,None
2023-05-02,Indiranagar,Road_15,64.1,27.4,1,58.6,182,72.6,90.6,3894,Clear,Major
2022-01-16,Whitefield,Road_6,48.3,27.3,0,50.0,214,71.1,84.4,666,Cloudy,None
2024-07-12,Brigade Road,Road_12,70.5,15.3,0,69.4,154,53.7,82.9,2757,Haze,Major
2023-04-26,Koramangala,Road_5,51.1,31.6,0,55.7,113,53.9,89.7,1398,Cloudy,None
2023-07-27,Brigade Road,Road_8,69.7,27.5,0,67.4,217,45.7,70.8,3119,Cloudy,Major
2023-03-12,Marathahalli,Road_6,60.7,34.3,0,73.1,220,47.4,61.5,894,Cloudy,None
2022-11-16,Marathahalli,Road_3,56.5,19.9,2,57.7,71,73.9,90.1,1325,Cloudy,None
2023-05-16,Silk Board,Road_7,82.5,17.1,1,88.7,170,42.4,79.3,2667,Cloudy,None
2022-12-03,Silk Board,Road_6,84.2,12.4,0,76.3,196,52.9,81.2,856,Clear,Minor
2022-06-28,Indiranagar,Road_2,59.1,26.3,0,72.5,217,61.0,78.4,3575,Haze,Major
2023-07-11,MG Road,Road_1,75.8,22.5,2,79.4,165,46.5,84.3,2114,Clear,Major
2022-05-09,MG Road,Road_10,57.6,28.0,1,56.4,203,48.8,68.9,1514,Clear,None
2022-01-16,Marathahalli,Road_1,65.4,21.9,0,72.3,71,64.5,84.3,2900,Rain,Major
2023-12-16,Whitefield,Road_5,67.4,20.3,0,79.1,135,46.7,76.0,3284,Haze,Major
2022-11-23,Silk Board,Road_6,42.6,32.1,0,50.0,187,69.2,75.0,622,Haze,None
2023-07-22,Marathahalli,Road_12,72.6,28.1,3,76.2,156,51.7,79.0,2587,Rain,Major
2022-12-21,Koramangala,Road_4,60.2,15.9,0,86.6,107,40.0,81.6,1998,Haze,Minor
2023-10-27,Marathahalli,Road_10,75.9,17.4,1,81.3,122,70.9,78.6,580,Clear,None
2022-04-12,Whitefield,Road_12,85.7,14.2,2,92.4,227,48.4,68.0,1854,Haze,Major
2023-07-20,MG Road,Road_1,84.7,18.2,1,73.8,146,40.2,79.4,4091,Haze,Minor
2024-04-29,Brigade Road,Road_2,84.0,12.3,0,100.0,203,49.4,90.0,3962,Cloudy,None
2022-04-07,Indiranagar,Road_14,83.4,10.3,2,94.6,175,37.8,94.2,1416,Rain,Minor
2022-06-11,Electronic City,Road_15,73.0,21.4,1,86.7,147,69.6,91.8,4660,Clear,Minor
2023-02-02,Indiranagar,Road_14,39.7,31.2,0,50.0,208,74.7,78.7,2281,Haze,None
2023-09-16,Electronic City,Road_6,72.7,19.6,0,81.3,238,59.6,79.0,2733,Haze,Minor
2023-02-12,Marathahalli,Road_6,57.5,26.1,1,58.2,242,72.3,78.2,4268,Rain,None
2024-05-19,Silk Board,Road_5,49.2,24.0,0,50.3,54,37.4,86.9,682,Cloudy,None
2024-03-05,Koramangala,Road_12,53.9,31.2,1,60.1,240,73.8,66.2,4571,Clear,Major
2022-10-08,Whitefield,Road_7,73.3,12.2,0,74.1,59,47.8,76.3,1058,Haze,None
2023-06-05,Silk Board,Road_16,56.8,29.5,1,62.6,69,51.3,89.9,3528,Rain,None
2022-07-19,Koramangala,Road_7,84.4,13.2,0,99.3,185,66.6,93.1,4951,Cloudy,Minor
2024-04-14,Electronic City,Road_4,71.4,24.8,1,61.6,154,47.5,75.9,1635,Haze,None
2023-03-07,Marathahalli,Road_15,88.0,12.9,1,99.9,61,51.6,77.2,1370,Cloudy,Minor
2024-07-21,Koramangala,Road_1,73.8,17.9,1,69.3,96,51.1,67.7,4085,Clear,Major
2022-03-09,Indiranagar,Road_13,70.9,22.4,1,94.4,216,38.3,90.3,4572,Cloudy,Minor
2024-06-02,Marathahalli,Road_12,65.5,33.7,2,64.7,208,60.1,87.3,1258,Haze,Major
2022-06-25,Electronic City,Road_4,73.0,22.3,0,79.7,69,66.1,73.8,1953,Rain,None
2024-02-07,Koramangala,Road_8,88.1,13.4,1,95.6,120,49.0,70.1,3123,Cloudy,Major
2023-06-13,Silk Board,Road_6,71.1,12.8,1,70.4,203,38.5,77.2,1090,Clear,None
2023-03-15,Brigade Road,Road_16,74.9,22.2,1,72.1,122,62.5,77.3,4378,Cloudy,None
2023-04-16,MG Road,Road_8,56.5,22.0,2,72.8,67,32.6,91.1,3318,Clear,None
2022-02-17,Whitefield,Road_2,50.7,35.0,0,53.9,57,71.5,94.8,1520,Rain,Minor
2022-08-31,MG Road,Road_12,70.5,17.0,0,64.4,60,65.2,73.2,3383,Haze,Minor
2022-05-12,Whitefield,Road_10,57.3,25.0,0,50.0,89,73.2,69.5,2145,Haze,Major
2023-07-19,Marathahalli,Road_4,72.8,14.9,3,75.3,232,69.7,91.6,871,Cloudy,Minor
2023-09-26,MG Road,Road_11,76.7,18.2,1,80.0,219,56.5,73.2,4891,Rain,None
2023-11-22,MG Road,Road_4,61.3,23.5,0,70.3,219,37.3,93.8,2908,Cloudy,Major
2023-01-21,Silk Board,Road_16,66.6,26.5,0,67.5,98,31.8,93.5,3319,Cloudy,Minor
2022-08-02,Brigade Road,Road_6,74.7,20.2,0,76.1,176,60.2,74.6,1076,Clear,Major
2024-03-26,Electronic City,Road_9,70.8,20.3,1,84.2,178,60.0,75.2,3547,Rain,None
2024-01-07,MG Road,Road_9,88.9,15.7,5,96.9,192,48.6,73.9,3416,Cloudy,Minor
2022-11-20,Koramangala,Road_11,76.5,16.2,2,70.8,117,53.7,86.9,3038,Cloudy,None
2023-07-16,Brigade Road,Road_11,81.8,16.6,1,88.9,74,51.6,70.1,1895,Rain,Major
2023-10-08,Whitefield,Road_16,64.4,27.5,0,67.1,242,57.1,92.0,1291,Clear,Major
2023-02-19,Marathahalli,Road_14,67.4,19.5,1,76.8,119,60.5,88.0,1650,Haze,Minor
2023-01-16,Silk Board,Road_16,59.7,14.8,0,55.0,80,54.3,90.4,3963,Rain,Minor
2023-10-20,Indiranagar,Road_6,71.6,21.9,0,68.3,219,38.9,60.3,784,Clear,Major
2022-03-10,Silk Board,Road_13,90.3,8.0,1,97.9,158,64.3,93.0,1806,Haze,Minor
2022-01-19,Whitefield,Road_4,56.6,25.9,0,67.1,202,45.5,77.5,909,Haze,None
2023-02-17,Silk Board,Road_2,72.4,16.1,2,71.6,74,61.2,76.0,975,Cloudy,None
2024-01-03,Indiranagar,Road_15,76.5,14.9,0,76.0,131,45.6,69.6,729,Clear,Major
2023-09-17,Electronic City,Road_3,80.3,17.5,1,70.9,82,59.0,76.4,1299,Haze,Minor
2023-07-07,Whitefield,Road_11,69.4,20.1,2,74.3,141,40.1,84.8,2909,Cloudy,Minor
2023-01-01,MG Road,Road_15,76.1,21.7,0,74.7,170,57.2,76.7,3651,Haze,None
2023-11-09,Whitefield,Road_8,57.1,25.1,0,70.6,141,45.6,70.2,2603,Cloudy,Major
2022-09-15,Electronic City,Road_4,79.7,18.9,2,89.7,141,36.4,60.2,4456,Clear,None
2024-03-23,Brigade Road,Road_16,80.0,17.0,0,88.3,163,58.5,75.6,4751,Haze,Minor
2023-10-03,Whitefield,Road_5,54.1,31.4,0,70.2,67,64.6,76.7,510,Haze,Major
2022-03-16,MG Road,Road_12,74.8,15.9,0,71.9,109,42.0,93.3,815,Cloudy,Major
2022-05-14,MG Road,Road_11,75.2,17.8,0,83.2,53,34.3,94.6,1458,Clear,Major
2022-04-04,Whitefield,Road_16,69.2,14.7,2,62.9,229,32.0,87.6,4990,Rain,None
2022-04-01,Whitefield,Road_10,72.6,19.1,0,97.3,212,71.0,86.1,2509,Rain,Major
2022-03-11,Whitefield,Road_11,84.9,13.8,0,88.3,75,34.0,75.1,1431,Clear,Major
2022-09-14,Marathahalli,Road_3,46.8,27.7,0,50.6,167,60.0,60.5,4158,Cloudy,None
2022-08-02,Koramangala,Road_9,75.6,16.8,0,64.1,101,61.3,92.5,2205,Clear,Minor
2022-07-03,Whitefield,Road_15,89.5,17.1,2,100.0,233,51.7,82.6,1641,Rain,Major
2022-10-06,Indiranagar,Road_5,56.7,27.3,0,74.8,209,52.5,66.1,770,Clear,Major
2022-09-29,Electronic City,Road_14,93.4,8.0,1,94.4,149,36.4,70.7,1490,Rain,Minor
2022-06-06,Brigade Road,Road_13,81.1,25.5,0,85.4,160,31.5,91.1,638,Haze,None
2023-12-01,Koramangala,Road_6,81.4,9.7,2,83.1,122,74.1,93.6,2323,Haze,Minor
2023-06-17,Brigade Road,Road_15,59.9,26.2,0,53.5,199,71.5,72.5,2402,Rain,Minor
2022-03-27,Electronic City,Road_1,78.7,19.9,2,73.2,166,72.9,82.1,1175,Rain,None
2023-09-04,Brigade Road,Road_6,63.7,29.2,0,68.6,184,61.0,81.1,1256,Rain,None
2024-04-21,Electronic City,Road_7,80.0,18.9,1,88.9,215,46.1,64.3,1125,Clear,Minor
2024-08-13,Whitefield,Road_2,76.9,18.3,0,86.7,246,69.3,78.4,1738,Cloudy,Major
2024-01-03,Electronic City,Road_6,56.8,24.5,0,63.5,75,44.1,62.0,884,Rain,None
2024-02-15,Silk Board,Road_13,56.5,21.1,0,72.1,57,48.5,67.6,2117,Clear,None
2024-01-05,Indiranagar,Road_4,39.6,31.5,0,50.0,86,51.3,79.9,4355,Cloudy,None
2023-06-24,Whitefield,Road_8,88.4,14.2,3,88.6,197,34.1,66.1,4275,Haze,Major
2024-08-09,Marathahalli,Road_4,77.7,15.0,0,74.2,247,66.5,74.8,3670,Cloudy,None
2024-04-15,Silk Board,Road_1,57.5,23.2,0,55.8,246,53.5,92.9,2731,Clear,Major
2024-01-19,Silk Board,Road_15,69.9,18.3,0,71.0,184,40.2,85.0,1510,Cloudy,None
2023-11-05,Marathahalli,Road_8,53.8,27.7,0,57.4,50,31.8,68.2,4510,Cloudy,None
2022-01-23,Indiranagar,Road_1,78.7,21.6,3,81.9,183,52.2,93.7,4099,Rain,Minor
2023-11-11,Electronic City,Road_9,64.0,25.5,1,62.2,223,55.4,82.3,1015,Rain,Major
2024-04-08,MG Road,Road_8,49.5,30.5,0,56.9,206,64.4,79.0,3021,Haze,None
2022-07-03,Whitefield,Road_1,84.4,17.9,1,100.0,113,54.0,60.8,3167,Clear,Major
2022-04-05,Koramangala,Road_7,59.7,30.1,0,61.6,210,59.6,92.2,1221,Cloudy,Major
2023-06-02,Indiranagar,Road_14,71.6,10.0,0,71.7,91,57.4,75.6,4205,Haze,Major
2024-02-14,Brigade Road,Road_1,74.9,20.1,3,76.5,127,71.7,90.6,3380,Rain,Minor
2022-05-28,Silk Board,Road_9,78.0,11.8,2,94.5,70,72.2,79.2,2536,Cloudy,None
2023-05-09,Whitefield,Road_13,74.0,20.6,0,78.9,225,69.8,74.6,1020,Haze,Minor
2023-05-31,Brigade Road,Road_9,77.1,19.8,1,79.7,197,43.5,64.5,2786,Haze,Minor
2024-07-08,Electronic City,Road_8,73.9,18.7,1,72.9,148,68.2,74.9,4652,Rain,Minor
2023-11-04,Whitefield,Road_12,66.1,24.4,0,72.6,100,54.2,62.7,3418,Rain,None
2023-03-08,MG Road,Road_6,62.6,20.2,0,74.3,54,59.7,64.4,537,Clear,Major
2022-01-30,Indiranagar,Road_1,68.2,25.0,1,97.7,72,42.8,66.8,3938,Clear,Minor
2024-05-12,Brigade Road,Road_2,70.4,17.0,1,75.8,54,38.4,71.7,4475,Cloudy,Minor
2022-06-29,Indiranagar,Road_5,53.7,21.0,0,57.0,224,45.3,93.5,1836,Haze,Minor
2023-06-15,Whitefield,Road_3,67.4,13.8,1,78.2,199,34.8,65.3,2070,Cloudy,Minor
2023-11-02,Electronic City,Road_5,86.9,8.0,5,84.2,125,35.3,71.7,4275,Rain,Major
2022-05-09,Marathahalli,Road_4,51.1,26.3,0,69.3,92,46.4,87.4,4751,Haze,Minor
2023-04-26,Electronic City,Road_7,83.5,22.1,2,86.2,129,34.9,80.6,1096,Cloudy,None
2024-07-09,Indiranagar,Road_5,50.4,25.6,0,52.0,128,33.2,66.4,4401,Cloudy,None
2024-06-22,Whitefield,Road_7,88.2,13.9,0,100.0,159,48.4,71.7,805,Haze,Minor
2023-10-09,Brigade Road,Road_6,89.2,11.8,4,81.0,65,55.2,90.5,3016,Haze,None
2024-01-14,Electronic City,Road_4,62.3,26.8,3,71.4,144,31.1,70.3,656,Haze,None
2023-07-11,Marathahalli,Road_5,65.7,24.1,0,59.5,227,51.3,83.3,2255,Cloudy,None
2023-12-13,Koramangala,Road_15,60.7,23.7,1,72.5,80,73.7,77.0,4946,Cloudy,None
2024-04-12,Koramangala,Road_11,72.6,21.5,0,89.1,155,59.2,64.1,1009,Rain,None
2023-04-05,Marathahalli,Road_5,57.4,28.7,0,65.0,149,43.1,66.8,3137,Clear,Major
2022-09-07,Whitefield,Road_11,73.8,15.0,2,83.4,116,53.8,87.9,715,Haze,Minor
2022-06-25,Marathahalli,Road_16,57.7,18.0,0,65.4,161,30.3,87.3,2699,Clear,Minor
2024-02-28,Whitefield,Road_16,99.0,8.0,0,100.0,55,38.2,82.9,3973,Cloudy,None
2024-03-27,MG Road,Road_16,74.3,23.1,1,76.9,68,74.8,93.4,1187,Clear,Major
2022-10-07,Brigade Road,Road_1,35.0,35.0,0,50.0,152,58.6,81.7,4426,Rain,Minor
2023-12-28,Electronic City,Road_12,78.5,17.8,1,85.5,70,53.9,79.9,578,Rain,None
2023-01-21,MG Road,Road_2,76.5,20.0,2,74.3,126,67.7,93.5,3884,Haze,None
2023-06-06,Koramangala,Road_5,71.3,19.0,0,84.9,111,34.0,77.0,1405,Haze,None
2022-04-15,Brigade Road,Road_9,64.3,20.2,1,74.8,90,66.8,74.6,2510,Cloudy,Major
2022-07-24,Silk Board,Road_10,65.5,25.2,0,62.2,234,53.0,77.1,1105,Rain,Minor
2023-12-17,Electronic City,Road_6,99.0,18.9,2,100.0,95,42.9,85.7,3978,Cloudy,Major
2022-07-18,Indiranagar,Road_14,82.0,17.0,0,84.3,176,47.2,90.2,4407,Cloudy,Minor
2022-06-20,Koramangala,Road_12,61.4,28.7,2,69.1,154,36.0,74.7,3101,Cloudy,Major
2024-08-01,Electronic City,Road_13,72.4,25.6,0,74.8,187,73.5,94.6,2933,Cloudy,Major
2024-03-18,Brigade Road,Road_4,58.3,24.6,0,59.8,248,51.9,70.4,1365,Cloudy,None
2024-08-01,Marathahalli,Road_14,62.5,21.3,0,64.7,233,60.2,83.7,1630,Rain,Major
2022-07-03,Marathahalli,Road_1,65.0,20.8,1,71.6,185,51.3,82.3,4290,Cloudy,Major
2022-08-15,MG Road,Road_7,62.4,24.1,0,54.3,178,64.7,88.5,555,Clear,Major
2022-10-17,Indiranagar,Road_9,72.6,19.4,1,80.3,98,40.3,67.2,3192,Cloudy,None
2023-01-18,Brigade Road,Road_8,46.8,27.3,0,50.0,148,65.6,65.2,903,Haze,Major
2022-02-16,Whitefield,Road_16,84.4,16.9,0,79.4,106,64.3,91.2,2578,Rain,Minor
2023-08-11,Silk Board,Road_12,85.2,11.7,4,92.2,206,35.5,73.2,2366,Cloudy,Major
2024-06-06,Indiranagar,Road_11,80.8,14.0,0,78.7,117,46.5,75.0,1923,Rain,None
2022-09-26,Koramangala,Road_12,59.7,22.7,0,57.7,78,43.6,63.5,1399,Rain,None
2023-06-01,Electronic City,Road_14,68.1,20.0,1,87.8,234,60.9,88.0,1872,Rain,Minor
2022-08-30,Whitefield,Road_9,72.2,21.0,1,90.2,121,35.0,77.3,2091,Cloudy,Minor
2023-06-07,Indiranagar,Road_7,75.2,18.7,2,91.2,202,31.0,83.5,3723,Cloudy,Minor
2024-01-08,Koramangala,Road_14,60.0,29.8,0,58.8,247,66.8,85.5,4641,Haze,Minor
2023-05-12,Indiranagar,Road_5,59.5,20.3,1,58.5,82,36.7,81.8,3835,Haze,Major
2022-08-16,MG Road,Road_13,78.8,14.8,2,79.2,104,61.4,73.7,3548,Rain,None
2023-09-10,MG Road,Road_5,76.1,12.6,0,100.0,114,40.4,66.0,3127,Cloudy,None
2024-04-15,Silk Board,Road_15,73.7,20.4,0,73.2,122,40.2,86.5,3725,Haze,Major
2024-02-06,Silk Board,Road_12,92.0,14.4,2,88.8,183,69.2,71.7,1311,Rain,None
2023-05-13,Indiranagar,Road_7,51.7,27.3,0,50.0,151,71.3,92.6,3612,Haze,None
2022-04-22,Koramangala,Road_14,67.6,22.4,1,83.3,199,33.4,78.3,4195,Rain,Minor
2024-02-28,Brigade Road,Road_8,87.9,17.6,1,90.5,174,56.2,63.6,1827,Cloudy,None
2022-12-07,MG Road,Road_7,57.5,27.8,1,60.4,153,40.7,83.3,906,Rain,Major
2023-08-08,Indiranagar,Road_14,67.3,21.0,1,65.5,225,74.4,60.7,2538,Clear,Major
2023-11-04,Silk Board,Road_4,83.3,8.8,1,85.5,87,50.3,67.3,1206,Clear,Major
2023-07-30,Silk Board,Road_1,70.3,24.3,1,71.4,145,35.1,87.0,4371,Cloudy,Minor
2022-11-15,Koramangala,Road_13,90.6,12.9,0,93.7,150,31.4,93.6,2876,Haze,Minor
2022-07-02,Indiranagar,Road_7,84.2,12.1,0,86.5,245,32.2,78.7,2813,Cloudy,Major
2023-04-12,Electronic City,Road_16,62.5,28.4,1,66.4,158,49.2,75.8,3741,Cloudy,None
2022-08-30,Electronic City,Road_6,60.9,19.2,0,60.8,239,37.7,77.1,1886,Cloudy,None
2023-04-17,Koramangala,Road_5,49.8,17.3,0,70.2,94,49.9,61.6,1762,Haze,None
2024-08-09,Brigade Road,Road_3,64.9,16.7,0,61.3,59,32.1,80.8,4275,Clear,Major
2022-08-11,Electronic City,Road_5,98.7,9.0,2,100.0,100,67.5,93.0,1849,Rain,None
2024-03-02,Silk Board,Road_13,67.8,28.1,1,71.6,96,45.2,62.8,3013,Haze,Major
2024-04-24,Silk Board,Road_13,52.9,26.9,0,54.9,55,67.3,90.1,3198,Clear,Minor
2022-01-30,Electronic City,Road_10,84.2,13.0,2,92.9,202,73.5,64.8,2736,Clear,Minor
2023-11-08,MG Road,Road_8,80.0,14.6,0,93.1,238,57.3,69.8,2942,Rain,Minor
2024-02-15,Silk Board,Road_5,73.9,17.1,2,71.4,161,39.4,77.4,923,Clear,None
2022-06-17,Marathahalli,Road_10,55.5,23.8,0,58.6,110,55.5,93.2,830,Clear,Major
2023-03-20,Marathahalli,Road_9,47.6,23.6,0,50.0,145,62.3,83.6,3563,Haze,Minor
2022-04-03,Electronic City,Road_3,60.3,24.7,0,73.3,208,36.0,64.9,1255,Haze,None
2023-02-02,Electronic City,Road_9,61.0,24.8,0,84.6,87,38.9,88.7,893,Haze,Minor
2024-02-18,Whitefield,Road_10,88.5,14.0,1,98.1,123,39.5,80.0,1159,Clear,None
2023-07-22,Koramangala,Road_5,64.4,21.7,0,70.6,220,44.9,75.7,681,Haze,Major
2022-08-05,Whitefield,Road_13,43.9,30.8,0,50.0,133,57.9,74.1,1617,Haze,Major
2023-01-09,MG Road,Road_3,68.6,22.9,0,67.0,79,66.2,86.2,2564,Clear,Minor
2024-05-09,Whitefield,Road_12,50.3,25.4,0,50.0,111,63.8,92.3,4706,Cloudy,Minor
2023-08-22,Indiranagar,Road_8,72.8,24.0,1,78.7,209,71.8,70.4,3733,Rain,Major
2023-08-11,Whitefield,Road_12,64.4,22.5,0,72.9,97,46.2,79.5,4348,Rain,Major
2022-04-22,Whitefield,Road_9,65.5,22.7,1,63.6,69,60.2,70.2,2890,Cloudy,Major
2024-01-24,Marathahalli,Road_1,80.8,13.4,0,80.4,117,60.9,79.3,3675,Haze,Major
2023-09-26,MG Road,Road_11,54.9,25.5,0,71.5,149,53.6,89.5,3841,Rain,Minor
2023-07-11,Koramangala,Road_3,71.1,24.8,0,68.5,181,36.3,79.7,2118,Clear,None
2022-06-12,Brigade Road,Road_7,76.0,15.1,2,67.7,233,34.2,91.9,2299,Haze,Minor
2022-05-21,MG Road,Road_9,64.5,18.5,0,59.4,140,42.4,77.5,1334,Haze,None
2022-04-23,Brigade Road,Road_6,69.7,20.4,1,85.7,198,53.1,68.4,4169,Clear,Major
2022-05-27,Whitefield,Road_14,58.6,21.9,0,76.1,125,51.4,93.2,4981,Haze,Minor
2024-05-13,Electronic City,Road_2,70.7,26.5,0,97.2,201,65.1,80.0,3628,Rain,Minor
2023-07-18,Indiranagar,Road_5,54.8,31.0,0,50.0,230,60.3,64.9,907,Rain,None
2022-06-16,Marathahalli,Road_14,59.4,23.4,2,64.7,148,33.6,70.2,800,Haze,None
2024-03-08,Brigade Road,Road_8,73.2,29.5,0,75.6,166,55.7,82.8,3795,Clear,Major
2022-11-27,Electronic City,Road_13,73.8,14.0,0,98.3,188,42.2,86.0,3826,Cloudy,Minor
2023-08-24,Electronic City,Road_16,39.6,31.4,0,50.0,122,69.7,85.7,4823,Rain,Major
2024-02-27,Indiranagar,Road_1,92.2,15.1,0,98.2,108,40.2,93.9,2174,Cloudy,Major
2022-09-05,Indiranagar,Road_3,59.5,24.2,0,67.8,141,54.3,81.8,4392,Clear,Major
2023-06-19,MG Road,Road_12,59.6,19.6,1,75.9,241,49.6,62.7,3996,Cloudy,Major
2023-11-30,MG Road,Road_7,79.0,22.2,0,90.6,176,41.5,75.8,4520,Cloudy,None
2022-09-20,MG Road,Road_8,65.7,28.2,3,70.6,67,65.7,90.8,4505,Clear,Major
2024-01-04,Silk Board,Road_14,49.5,28.9,0,50.0,62,66.2,68.0,3767,Cloudy,Major
2024-01-09,Marathahalli,Road_13,85.2,18.0,4,84.1,210,62.0,71.5,2234,Clear,None
2022-10-01,Brigade Road,Road_8,77.0,20.1,2,89.9,168,60.5,91.3,3116,Rain,Major
2023-10-17,Koramangala,Road_7,77.5,18.0,1,99.2,206,42.7,61.6,1765,Clear,None
2022-08-11,Silk Board,Road_10,59.5,28.9,0,56.1,57,50.6,86.4,1776,Clear,None
2022-03-12,Indiranagar,Road_7,66.6,15.6,0,65.9,242,69.9,70.7,1047,Clear,Major
2022-02-21,Silk Board,Road_15,52.7,26.5,1,50.0,237,56.0,65.8,1758,Cloudy,Major
2022-06-21,Koramangala,Road_3,70.0,23.3,1,77.9,125,43.5,80.7,2667,Cloudy,Minor
2022-05-09,Marathahalli,Road_7,64.1,22.1,1,72.0,221,31.3,77.6,2468,Cloudy,None
2023-05-11,Brigade Road,Road_7,86.8,12.0,2,85.6,184,52.0,89.7,4823,Haze,Major
2022-11-30,Brigade Road,Road_13,87.8,12.3,1,89.4,129,55.9,87.3,4182,Cloudy,Major
2022-12-17,Marathahalli,Road_15,51.4,25.8,0,70.5,190,65.8,89.0,1841,Rain,None
2022-06-07,Silk Board,Road_11,79.5,16.5,0,90.5,99,43.2,67.2,933,Cloudy,Minor
2023-02-20,MG Road,Road_9,68.9,21.3,2,65.8,204,59.3,73.2,1505,Rain,None
2024-04-26,Koramangala,Road_15,84.4,8.6,0,81.4,130,62.4,87.2,1782,Clear,Minor
2023-03-31,Koramangala,Road_11,71.5,20.2,2,87.5,147,45.1,69.7,1352,Cloudy,Minor
2023-05-11,Electronic City,Road_5,75.8,21.4,0,79.7,53,58.9,91.7,4443,Clear,Minor
2023-12-01,Indiranagar,Road_13,64.8,27.0,0,74.3,108,74.7,74.4,792,Haze,Major
2024-06-08,Indiranagar,Road_1,49.5,26.6,0,52.7,87,53.9,86.2,2267,Cloudy,Major
2022-11-30,Silk Board,Road_3,82.8,18.6,2,86.0,183,57.1,70.4,1922,Cloudy,None
2022-04-11,Brigade Road,Road_2,54.5,26.7,0,65.8,225,74.9,81.3,2202,Haze,Minor
2024-01-12,Whitefield,Road_6,74.1,13.7,0,77.7,225,63.9,79.0,2612,Haze,None
2022-06-12,Whitefield,Road_7,73.1,12.2,0,68.9,125,49.9,83.0,2458,Rain,None
2024-01-17,Electronic City,Road_8,64.0,24.8,0,72.1,186,71.2,70.2,3750,Cloudy,Minor
2024-01-18,Whitefield,Road_14,59.9,18.5,0,58.1,118,41.4,82.0,2552,Haze,None
2023-02-14,Whitefield,Road_14,80.5,17.0,1,82.6,76,58.0,67.3,1864,Cloudy,None
2022-10-27,Koramangala,Road_2,67.0,13.3,1,66.9,222,46.5,69.5,1586,Haze,Major
2022-11-07,Indiranagar,Road_15,73.8,18.4,1,64.0,180,32.7,71.7,960,Clear,Minor
2023-02-20,Koramangala,Road_14,76.2,25.9,1,71.2,52,39.3,86.9,4032,Haze,Minor
2023-08-28,Whitefield,Road_2,67.3,19.1,2,61.9,124,37.2,82.6,784,Clear,Minor
2022-08-18,Indiranagar,Road_8,66.5,27.9,0,79.7,198,48.7,67.4,1596,Cloudy,Minor
2022-02-15,Indiranagar,Road_16,65.5,28.2,0,65.2,218,69.1,74.8,626,Rain,Major
2023-07-07,Brigade Road,Road_15,61.1,20.8,0,75.8,167,51.7,88.7,1524,Clear,Major
2022-10-16,Silk Board,Road_3,68.2,21.3,1,80.6,236,71.6,60.3,2672,Haze,Major
2024-08-15,MG Road,Road_9,92.5,12.2,1,100.0,63,60.4,70.5,4539,Cloudy,Minor
2023-03-12,MG Road,Road_16,79.4,18.2,2,76.7,219,37.4,63.0,2946,Cloudy,Minor
2023-10-07,Electronic City,Road_10,61.0,24.7,0,71.2,210,37.5,88.0,3280,Cloudy,None
2023-04-27,Koramangala,Road_2,73.7,13.6,2,93.9,231,64.8,77.6,1694,Rain,Minor
2024-01-10,Koramangala,Road_1,90.5,12.7,3,100.0,67,54.8,94.5,787,Rain,Minor
2022-02-15,Marathahalli,Road_9,71.7,18.2,4,91.2,66,66.4,75.2,2112,Cloudy,Minor
2023-03-05,Brigade Road,Road_16,68.2,22.0,0,56.0,106,42.1,89.3,1930,Cloudy,Minor
2024-08-01,Marathahalli,Road_9,91.2,12.0,2,89.3,125,48.8,66.4,3818,Rain,None
2023-09-05,Marathahalli,Road_4,83.1,18.2,2,67.5,245,32.5,66.2,571,Haze,Major
2023-03-27,Marathahalli,Road_1,68.6,18.4,0,91.2,195,59.2,82.3,3072,Clear,None
2022-07-04,Silk Board,Road_16,81.1,20.7,2,79.5,58,34.0,61.1,2314,Clear,None
2022-10-05,Electronic City,Road_10,50.2,31.6,0,58.3,114,40.2,84.9,1470,Haze,Major
2022-01-08,Electronic City,Road_9,78.1,14.3,0,81.8,125,39.6,83.5,4183,Rain,Minor
2022-03-29,MG Road,Road_13,88.6,9.6,1,100.0,68,65.9,90.2,4796,Clear,Major
2023-03-10,Electronic City,Road_2,86.7,17.1,0,95.9,86,43.9,92.3,4080,Clear,None
2024-08-02,Marathahalli,Road_10,63.4,31.3,0,52.3,133,66.0,80.4,3771,Clear,None
2024-06-24,Whitefield,Road_2,62.4,19.8,1,66.7,181,57.3,65.4,2580,Haze,None
2023-09-15,Marathahalli,Road_8,67.5,25.0,1,70.3,84,49.2,91.4,1029,Clear,Minor
2022-11-14,Marathahalli,Road_1,84.4,12.7,0,94.3,123,41.1,67.1,1198,Cloudy,Major
2022-01-02,Silk Board,Road_12,80.9,26.4,4,80.1,140,61.5,94.8,2519,Clear,None
2024-05-08,MG Road,Road_15,60.2,27.7,0,68.0,65,49.6,86.9,1647,Haze,None
2023-01-04,Marathahalli,Road_14,70.2,21.5,1,82.9,123,59.8,82.3,4914,Haze,Major
